	Cancer_cells	Stromal_cells	Anti-Inflammatory_macro/mono	Pro-Inflammatory_macro/mono	Other_cells	Bcells	Regulatory_CD4_Tcells	CD4_Tcells	Proliferative_Tcells	NK_cells	CD8_Tcells
CFD	6107.43538696347	27766.7083505399	12153.7347278288	5236.08539832142	333.643646994761	35.4774117856773	71.5220987814341	66.5529919024226	129.912555106284	83.128109258248	119.858835605358
BRI3	29242.3856442711	9771.50551273985	15395.8196601383	2600.77457249455	418.563145337813	155.850423519073	179.312726632899	200.605353061492	500.610390664241	176.226598924716	117.48538539183
ATOX1	32541.5621965957	24934.5524121362	29591.01288248	4158.90171252946	1360.75334557979	370.284183224715	979.63691588973	622.322862340005	2691.7525478158	557.363010089991	344.930201006096
HLA-DQB1	4589.42951118246	1798.65403094915	85306.8590810504	9703.54245505755	6532.62645664618	12051.6596109319	976.221154060205	350.756965833362	4738.9961826466	338.017107117428	1024.90749878692
SAMHD1	2282.19298508638	2330.60828863317	11866.6561444581	2673.49870048401	922.717517539609	217.647122492948	783.827838754299	436.942045809638	829.09370099793	189.852566585446	169.531586630103
CSTB	156828.983550615	28345.2030713235	87537.9960752255	14591.8850491486	2992.52442962497	744.319327084668	2159.48987585097	2028.62356138426	5900.53177776833	1037.02569707273	1507.60760604753
VAMP8	55247.9799469432	2035.32815234853	42453.3071807969	7182.74548065333	3805.88442692328	1412.22750415271	2596.27617175189	1838.6906616178	5460.83652274965	1827.30388880044	1567.03722355192
LY86	49.4260377649355	33.9304826456276	7310.61587324702	1851.05735299224	279.772744416487	2105.84782657682	1.76550840507188	7.37156947352647	3.82914127498461	0	4.89591183687107
FTH1	1722885.73960692	815072.795932678	1155309.92129078	646742.121317989	85088.2472852847	37632.5033179542	48303.9446203915	53787.233508927	64498.9727724143	28383.2186525889	18588.3920957236
ATP6V1F	41309.5625836458	15977.9460043356	39552.6971560613	7586.46088052085	2533.74462323104	1065.87043200993	1480.34795564703	1273.91457500866	4402.49754793416	892.210011598322	1109.74982353969
HEXB	16594.3100248336	7811.46252549405	16613.1646576279	1968.31450777992	909.675001813921	337.543707906703	404.395791237896	289.433055825617	1189.10142623113	232.671705163901	366.599978548755
FCGR2B	119.626063225522	49.8457530408986	7199.44055621081	1222.65467325014	269.54765543858	612.811832953952	21.1403191388629	11.0708489028648	206.2478815919	11.1487384616458	9.17895328235432
CTSH	14561.9783829456	5296.15775809646	27178.5843337968	4362.91922310002	1375.90089359714	2485.34370282581	239.577831483498	769.046552847259	1819.70050317156	33.9027487129822	236.268985009682
PLEK	211.678950028246	219.105976882244	16522.2920482092	7216.62458062523	1097.25495583731	424.24156777307	18.5535957257916	155.664224902911	406.865230393836	533.191381216585	199.27813344747
SAT1	277785.334359566	111170.787421706	244762.486593711	118056.33267968	13794.7865884654	8472.04320230516	12233.2698959281	4660.63927229433	12155.2311761369	3296.09077296491	2837.38038836413
QKI	2849.09679359181	8017.54452390032	7809.48592099912	1998.53680772689	459.400055556441	83.1683706357366	134.046061126843	120.144331834162	517.037866953498	340.31209808491	127.11225321641
CXCL8	68693.374843177	43583.8362587701	244832.835552194	207564.205223033	6456.29361308037	560.175607684146	1261.43247126218	885.61746317361	1738.81250087869	495.098799358493	419.609845446635
SOD2	52493.1094332338	69877.2121568683	95300.0564552626	75927.6745796847	2993.88323280228	824.975132065248	925.342538121539	914.599167600765	1487.5138744488	388.064996270889	356.528179483983
FBP1	5081.27553004261	168.777153280755	8946.89771492266	1798.03852630802	269.908703821897	31.907717281505	9.14624923048266	13.5392681658967	12.3739780379863	52.1320474037973	27.8539377007841
TPP1	9780.18106612633	5436.62065984594	12956.3937295728	2785.59057676103	928.748543964504	716.584083511805	645.37907597343	253.171641892897	766.490824971711	362.539996393128	260.434535969943
AP2S1	43420.6659080936	27777.8571751488	30905.3465850291	6111.97469729785	1870.34112077303	583.745878807417	994.406617625525	1032.71278358708	5211.95316232961	894.651079398508	652.300684720652
LAMP2	15054.0221745948	8454.40321295973	11557.9418538499	1295.33676078398	565.589775903867	298.867916477413	233.055058484671	304.209751323741	879.681872633098	138.969607999255	163.366132117254
ATP6V0B	45104.7391711423	14425.0542586218	31570.9092910986	6417.15580230746	2432.04976141053	1220.5696962537	1199.71582455577	902.073660281879	3200.68814299676	893.551713032277	755.383487777656
SNX10	1412.43537153016	997.571020556172	10102.5248562686	3467.07729688451	361.913879974019	684.651685811746	226.003716779522	73.520542287263	1387.77729769151	273.053783843285	180.980604359975
CTSC	9997.80382714177	21986.2555904501	52337.601146288	4844.94150193296	2358.19662458987	358.49705840046	3878.21067024727	1401.80878917695	7057.50728617867	1316.1620761713	1353.79596129033
CCL2	1018.20897580988	52213.8698200088	39160.3288918424	7618.50242124083	205.27760381654	51.8594496248116	36.5167077387108	44.9876351258898	123.029210856926	14.3381398491184	33.8740859762622
SLC16A3	17733.0225097495	8340.25202143695	14254.345207053	3658.68824227051	957.417799901911	426.50054121337	228.181459466573	431.080186920859	1532.20039508653	1049.05161841772	381.184283186647
C2	5239.05622528333	4507.87085251258	5692.39814470511	262.207589173456	27.6147509921856	5.79418863364426	0.786259818155988	19.3999093807812	8.30026685393175	4.76573848467976	10.0489473850405
ATP6AP1	13854.2436886465	6952.80832983595	11279.1505663634	1690.93027091217	800.777202263515	216.338706751506	431.166227740119	270.305734553554	1192.52806110552	153.58435287842	240.214367158177
ARHGAP18	8228.57251331598	2834.02372823756	8645.83098269681	884.523502043398	597.957003070805	26.9330969556018	240.115097239681	444.140359205743	908.479838545224	96.0636810856193	236.775667561169
THBD	258.731737298086	4270.46544153754	5764.67755295008	2558.4422280139	373.150844622531	0.384549106492229	14.819303373753	23.1025815455594	29.9705172431389	0	9.60786802930972
BLVRB	32538.1550385037	5722.00516435564	12966.2356858678	2552.35670954224	586.623842673843	78.9706158883981	140.402162490994	153.670639376469	682.720395787653	181.081420547088	124.432490442441
SCARB2	10427.6004799756	8228.051747599	6626.98388257753	850.07788009373	223.85509201117	33.3732510486167	57.2930247547629	65.7975891693488	269.759111372385	78.6625592227737	50.4575574659133
CXCL2	67843.9595998769	53584.2492834637	77277.4485017434	58841.9974416272	1236.86669796151	231.385447107173	142.811893376998	163.497685367543	267.127617464103	161.536230393548	205.206771616773
IL4I1	320.949464459394	656.116420009759	5957.58445571217	1237.60719556177	620.721296139192	19.2571993179527	123.397012302392	334.438817482466	125.939637082663	14.5494545577899	32.4853773950506
APLP2	38713.3347829282	14512.606275411	15768.3145762593	4789.17995919193	695.797591822398	519.771450695917	601.998361018094	203.932464754018	1209.47713722765	260.315969103464	394.558242111569
RNF13	9617.82710486298	4260.7462256332	8988.83721091659	2525.86656184668	504.787838775138	221.021466889651	245.706866209958	213.604137799183	551.50309022343	292.468253561289	196.731459542937
RB1	5850.16855565598	2775.09779648356	8763.96953760581	625.086495196259	318.229448982883	221.907535674088	205.218713101359	93.8436265343599	514.376916153484	105.068659247694	70.1133669665081
SCPEP1	1671.42663601517	5439.37210118321	9185.14318057694	1310.22075181591	292.67062572394	552.07956852133	128.367135000428	101.35198204376	213.78558952212	180.396776941888	151.829782661264
CYBA	142933.073788919	29489.8091015199	126899.625198208	38468.5681555807	18829.6570506121	12242.7829272282	7332.37105560355	6769.98847689286	20844.7120290524	7949.98961925219	6406.78006943007
FNIP2	6772.08702696305	4819.2775381199	10679.1653766539	2085.54370958029	282.185336145485	0.332490171545876	105.508073699238	28.9683010367315	68.5487628714043	92.0052700936863	42.4092945537136
HLA-DRB5	3255.56725436581	2183.6420415725	39514.7860882718	6419.85908900487	4906.31109860725	3781.07741726419	760.581040397773	253.859118243458	3514.36107102374	385.700979491537	908.027027218922
SLC40A1	19899.3632804217	1808.73314304738	17064.14923659	139.296823872079	167.470861590867	8.97860638733899	12.5042648877079	53.4177532178974	22.3465084837209	15.1085406942839	18.3958827591964
ITGB2	959.675559362559	398.493227095085	26755.4282459025	5718.475055084	2934.7497215386	490.532874945288	1629.55545619455	1523.30787772063	4164.82074919904	1987.47795230885	1508.49001226647
CEBPB	32229.5257324612	31333.9509060804	26357.9844613149	11751.6976484818	1299.03313832694	224.726775415344	415.871526919672	523.123225742077	822.72050004986	660.300724778568	497.524065716428
IER3	102233.225574587	55409.0632739283	48494.918236469	18696.7814041746	1822.8133437904	277.84300376221	372.280762169272	321.493725529554	1006.67977429229	656.195987006975	278.650601561512
SDCBP	42560.8878311766	19858.3354181433	30437.8870869549	8926.35301885734	3065.5004258788	1257.19653263154	1355.93125507923	1461.67221438503	3310.76329692765	1574.35719088399	1037.90834964631
CCL3	6803.02319752571	4677.80837173769	220436.998661248	130268.273231589	3500.20949391007	400.351351806181	522.567609250892	1337.2522742742	11956.4185467239	10673.2770457051	4324.30134470651
ABL2	4347.65866308054	13840.7237757692	12414.0793376769	1912.06715889784	421.275799708273	124.111900995272	146.959048600809	93.593749140213	115.177444275203	50.1629555766587	35.2694512018004
LAPTM5	1867.76404028589	2351.08659110497	64753.0199710503	12077.0013381871	6369.54757638419	11455.1000220516	4843.33578777713	5330.85635148222	12001.3012986777	2514.37056779341	3500.79338167535
ICAM1	1980.65425087577	22360.5050934798	13006.664752122	4031.91782492874	657.490513942314	469.543872536782	121.062355252643	31.4394283674649	380.381239327229	171.458910085517	50.8208064228886
FABP5	63821.8797463336	22858.0828213019	35467.2812429866	2918.06050684515	1950.1351843846	624.340631554684	542.446483073763	770.580680883128	6315.26739804827	591.798251391655	1019.97228278692
AKR1B1	1371.93712573456	6315.28694361363	11879.4323441657	742.19573536085	898.317591382745	620.575913339186	319.561713885846	295.129808437457	1491.22612374637	568.851634903501	316.665090327404
LGALS9	11856.5359021632	3911.00418087894	9110.33154028919	2046.50540973931	536.519477837792	364.86512493547	289.196426941734	210.911749739835	845.030682895985	113.596815404319	135.022931428478
HIF1A	7213.3518938799	14571.4592078466	14288.4526533279	6012.16663324947	934.009213137634	843.651314630733	438.281086513516	543.561449630067	1596.40072861661	426.361195921111	310.922961620518
GRINA	18952.0397271464	5738.57086646231	13064.5806490604	3635.45644912983	581.74254665848	299.783564744612	339.60470953231	138.899669587026	309.561873594291	114.716490654251	68.6298694633522
CXCL3	108523.774834698	19933.544833256	82221.7955489182	50704.015781613	1018.17213936069	214.948475542371	269.069252965245	352.690796612405	792.663393480129	255.975290707057	178.754645188242
ANXA5	20966.2458272976	35153.1718350294	31062.2640790353	9882.55055662594	1772.38987987732	537.579438721644	981.311592694136	971.102493997001	6537.28740015603	497.931772044084	942.465008081175
YWHAH	31968.3205233643	17759.3814482159	23883.4352419252	3236.67324056267	1645.0862728791	744.05463003024	1065.39697059627	844.286213983986	4568.61913227905	508.514579635146	468.523673059759
CORO1C	9847.20100900779	5647.13436812194	6997.12104400176	1408.74236091537	435.728124175238	126.633398934896	60.5801474098824	52.5653625067975	512.708368511684	84.2553432470062	112.491445436224
LAMP1	31403.0637312553	14680.5643287371	16929.821877789	1836.32753251073	982.913626742093	541.468618749321	769.653911892132	563.198709269107	1510.43669355768	733.866289222611	546.863747816452
GPX4	109730.339543053	34097.6912023252	45497.7567801239	10253.1534612297	4632.25215627252	2153.61814090228	3017.46116935394	2555.29399584147	8019.09034388643	1627.35735870359	1354.17015189083
HBEGF	23532.8030648869	4702.89897822291	12472.7282671275	4757.1947018112	156.990933778605	144.460875664049	84.5334567933935	69.624269858186	154.4844514168	22.8316391142757	50.3521266128257
ITM2B	90507.9554435809	91447.5257446625	104132.203264409	15116.4015345381	9198.13861540201	1686.61845233003	5685.87047532039	5618.2791168081	12369.4074991171	3869.11149186979	4293.42673083799
HEXA	6950.69737850985	5772.08225627561	9942.50396462181	735.195130193418	740.341782484163	434.081947601054	331.861336122355	289.243993918942	909.746314876698	282.156547270841	249.093649527241
CD83	1819.85135688447	2053.03834935422	26468.1377559263	6845.96020374081	2157.18814167759	7328.10979520791	835.569505646665	418.255542847554	2158.91051659961	1087.39072398615	217.792377057988
PYCARD	41308.2854182127	4838.72440380423	19679.9761311891	4307.83228607304	1522.52217362931	1284.3360436552	727.408823102304	644.691738118001	2851.98453578074	363.651001110316	735.583042914838
PLIN2	16381.7087125535	6200.87515274156	19362.4560997028	6992.31829082272	1489.1583084032	844.989515059254	1400.93663853703	1246.31908264508	2079.70195713788	349.877824126926	504.688627316513
KLF4	43666.8584176075	17413.3081242173	13766.3919270189	4553.05080883708	960.131099888356	91.7570123609399	66.6108530295698	69.9852068637146	168.2345756396	104.883955902506	55.6534011164711
PRDX1	134866.827007381	35533.6742757599	53782.8752411744	6152.07307625882	3743.30381766745	2355.37137416441	2675.92956588559	1687.15333294531	7259.46849343877	933.802821426374	1217.71149728508
ATP6AP2	19805.0922722627	12937.3174145386	17388.5883102042	2737.17684172557	1337.85168298346	417.776423329889	734.811190315764	814.333824938033	2205.89591966332	693.686187029469	580.068847284253
G0S2	4180.29744393491	11671.170270004	61985.453901195	52680.982181056	3036.35681815797	119.54759163363	163.117788213567	97.8544698624927	351.883642616764	61.2765914096961	93.4689762889339
TFRC	20373.9201158765	1609.25471884248	14350.5913061063	1377.17766233778	559.460134852128	282.658056142579	580.458614618147	371.905565061372	1095.140189771	104.186309434074	201.159969129898
LITAF	17524.902885479	11992.8262505252	34852.0765395841	13240.5957038541	4735.99574857843	1875.93577492125	953.560466352048	1099.96052157221	3172.75102308253	2971.68280245491	1735.17757679807
MGAT1	6496.34290611787	8375.47147900758	12203.0078644339	2679.65333787468	1014.1127180953	183.183920598647	491.048927208383	391.522667082248	1774.24055192025	607.932417807634	383.833653918143
NAMPT	21835.290774185	16116.8793361792	29426.7555194304	24572.2533929233	2113.28189659011	496.764397833302	2423.2425531338	823.549853283205	3311.18648458573	359.960734133292	714.648260209484
LIMS1	9652.19678008823	14036.8339253545	17559.8971971087	5449.44063847666	1122.50301787691	142.619562622419	857.895680162123	952.535236727972	2024.18125215637	377.072326349369	386.181515792194
GSTO1	33480.5683410782	19652.044499801	22162.1918667609	8283.63332780464	1448.13461660894	605.87236941054	989.221383327454	907.90801418651	4184.7943124997	806.53472632327	783.484433217979
CTSA	29830.2566814797	9611.09585539648	14313.07321221	1520.29040687869	850.365657696825	569.825207050986	1160.31980514231	637.251707068326	1945.00872043674	645.570483124137	607.047544621116
CCL3L3	4228.53138007297	1235.08617441126	105895.01256153	93057.2489704317	2522.20147690728	356.212327450505	164.407111104302	325.911743827508	2390.82581248875	1013.48583060291	1071.77041589582
AKR1A1	24035.5079687687	7015.59652606185	14252.9279456884	1541.53565380357	1164.11655065386	516.706345342855	482.847188881895	498.236769829426	1768.03911009843	386.196218466913	225.102756599518
GPR183	1035.43624918313	1595.52757814951	43670.5408553461	11441.6377130374	5614.61661932822	3441.20705851206	1830.77496044952	3046.54120251944	2814.43789822032	576.65936679872	870.896822586216
RNASET2	35248.6658902411	2330.80844804873	26609.6438709029	4617.2208445409	2110.93488546542	3641.73330240647	1401.36200408715	1793.54149512426	2103.94789914545	632.142901090467	570.55175031127
GNAI2	6015.76491670725	16566.2535175945	15498.4913106256	3111.14002907124	1409.69139655424	1119.68018611519	764.345369752752	636.387330547218	3303.47085693194	624.303584950327	533.809085700874
SEPP1	28781.8208103141	12358.2500123627	33504.1084163625	232.029760819835	140.391718725892	36.050230515208	50.6339167433096	62.0700910352648	101.310658714792	70.6091507287951	31.766719851858
ATP6V0E1	58404.377381285	34457.3857892723	38902.5560545312	8723.42644372554	4739.11760085489	3723.65732072584	3641.77616808569	2608.67902462755	7333.35778550998	1964.02872274218	1992.73837852732
HLA-DQA2	106.748373122359	373.734815871274	9917.05972852727	1441.74153476565	1607.38774037459	1660.35263342753	180.569261579733	38.7617150399474	800.673854001644	106.013986811434	272.295890781958
ADM	26749.3272793263	7308.19959095762	7242.43056650655	3700.433069988	178.256397427404	95.3566739804484	64.5220146937184	130.74954148891	233.73748468796	125.910560800503	42.184179485411
CCL4L2	4763.76288905961	1369.40780911471	91960.4902313407	42606.1491558632	7214.31357381587	129.900473748631	301.670405433402	457.796652971712	13327.3625202041	4828.5523254992	4645.7283586727
ZFAND5	23617.0119244217	15316.4100554255	18493.9719471143	4641.85659153412	1757.91615308845	799.794308461451	1282.09210382376	858.27386582182	2559.39792902613	642.421199881352	437.058546706955
RGS10	7764.31629381822	5801.13414268561	21224.4471446119	3398.55921103452	2425.05302622661	450.996029417075	1996.84204863303	1880.03244131957	4854.8570487211	513.921666525645	1031.45627803311
ALOX5AP	1168.35971175715	1136.65229879086	35169.0909842718	7291.13571751545	6974.36693092236	1095.52720181417	1301.45523833816	3507.10913095196	12162.8929702706	2444.46401615539	3419.97572526529
CXCL1	65775.1382695662	33513.2238573025	34082.8571534958	6762.95485944992	465.507898284773	417.105343325727	176.333474754583	208.778506343967	576.026407724866	185.612716520113	148.764677618238
IFI6	87887.8229219136	24842.636615251	29375.8715226458	4695.15299143032	1989.83220701959	817.778638078007	2059.4412640136	1181.92137125631	6008.13608884505	934.427018533566	1249.00969200298
GCHFR	12661.4685122091	608.655281799177	9071.76203877866	248.550344493339	788.998976456541	299.235395723818	893.168960505514	417.461065501995	1275.66239750278	564.472666834678	514.664186748236
CCL4	4218.41873650407	2808.39889407886	130011.666079426	54608.9835074436	22214.2187456541	341.443520947897	341.692258564314	2872.19906325474	29337.7904082759	18773.3807882644	12756.291906677
MT1X	33481.0521209632	23042.8987817641	18410.702767651	3624.53531443336	1221.71025764805	598.95742444284	966.977792009868	826.182254601473	2533.2131438675	1114.35918417209	819.424423720786
IL1B	3657.44735762974	2004.22236577312	69081.0004342855	91311.2222305655	3156.80864559725	84.2211826751453	52.993018224412	150.691509984381	84.4715988639488	75.7192798367641	55.1115573160087
S100A8	1362.32224497663	651.47766690958	21702.0666716424	67718.0620688631	338.287969761015	84.0355892840518	114.787946694882	92.0382690285964	219.6564459045	33.8088370402191	14.1460169734636
IL1RN	3625.75133894436	297.251980496159	14490.0030575532	22801.829201699	612.102293994831	13.2757526429896	77.4386604478229	19.2038095491565	32.8703918007781	25.4625046318272	58.011699320995
BCL2A1	1810.40256812497	907.924600414042	25062.2416515736	28002.3628377595	1777.982663692	1886.98642131512	229.047330124502	297.172654863846	650.827847872886	328.613234735023	261.41556324497
EREG	25393.8779079582	531.255789479994	11857.2358420424	23046.2970514484	1007.78610219339	59.7535356574612	79.031459809707	28.8474964382373	46.1472369558866	30.6804864527773	38.0188868756221
PTGS2	1253.34563765994	5685.95114597196	9861.05554438741	13535.1764863407	979.236702380666	12.0231508810643	32.2947708242275	9.06644752117314	20.6361815336268	4.72018993915265	8.95604473688016
FCN1	147.120416367109	0	1519.63100177654	12099.1653738363	326.577498599028	0.745136578046765	0	0	5.48143851199065	15.5452285004046	0
S100A12	48.3149999719015	10.3723724857418	579.297609689917	9368.66972784382	26.9510774146264	0	2.82613046480746	0	0	3.40957763722201	24.5318604218509
AQP9	489.917497147949	103.365044790838	2838.01038548856	5030.69153643232	2.27942980908086	2.16560473044187	2.65898890167358	0	3.78612535417939	4.90691298586881	7.26391403200943
TREM1	133.071420938775	615.092676532263	3515.57619791676	4189.92350775379	148.469823035651	24.9554630366582	0	14.8225293913169	102.799116649412	0.59934261079297	12.6508207514339
CSTA	2920.32363881187	764.763206858417	6854.83177509143	6684.35830162045	540.315628604287	1.25880972819089	4.90473812264729	3.70344263211868	35.9666896189823	9.8851177707082	15.127223050361
SRGN	6370.14782561018	18071.1383196766	140492.784033492	101057.057050448	35161.6387655942	5220.24389904552	22553.7589551119	18428.7972479998	33219.8824577042	19055.5244366759	13648.1741221648
KYNU	744.637891934731	153.037056164144	5197.34868468168	3020.78652589689	342.603727122378	556.462891597501	18.5623653757847	3.73759518984116	4.54905375813839	3.66415049931613	14.9646240879382
GK	4600.81539531424	1483.66064700353	6116.0317577216	3846.61327504027	203.851851384895	58.9681907968992	643.898955074507	182.906172496417	601.751962683071	31.0492686538289	29.7874955870797
NLRP3	0	42.4992529114449	2438.83048339263	4578.3041175584	218.268413990574	2.90682395247747	9.16225103818037	63.0286749568885	76.5058674033462	28.3805160952025	15.9383233357773
CD300E	234.173501964657	119.847009226138	1401.48261669567	3376.80317991427	47.1372527571464	0.612885219921939	10.8576628523185	5.21984081115107	0	5.3105102414556	1.11045913222977
IL1A	87.8496337401769	16.7152815946878	2568.64287720036	2400.60652923615	34.4787755839229	40.0553173515709	9.72019010833915	0	5.97306168240819	3.4824176665628	1.00140011271203
FPR1	111.53094900623	73.7119327537709	3457.26491977339	4138.52905761876	160.328849218512	3.654010394249	0	3.78987241870646	161.495652507127	2.9432308466698	1.88659498123307
CLEC4E	74.9972242039112	36.7914326485563	3152.61111038225	3618.50965387946	34.1118654979379	3.97112921275585	17.038284585164	8.04706584236422	35.7286319651462	2.14419741661676	6.34475727949204
MCEMP1	207.986221450704	12.6609017621142	2626.94889862306	2740.49686851903	34.7544622846886	13.6296354705362	6.51477474088458	12.828499107126	0.726065442628836	2.81810796813217	7.42814611874105
CFP	12.0702068425002	136.765639046295	1022.57901342124	2832.76365844908	350.902933621187	0.514506504736912	47.5517103750127	49.7609569468753	87.4525952891894	1.05865811024517	5.28962019036883
NFKBIA	69978.8749876851	86965.9699187957	87253.7880876285	50606.564409557	12737.3359067842	6731.08214312886	9267.27682285587	7475.83151268674	12658.0200869496	6505.39876116287	3046.75280280057
CCRL2	2047.18834454537	357.451462896094	4187.41182449223	2937.37584006387	182.242940476587	59.1894770589768	54.8588557993263	30.590550271151	195.481219330726	62.1740536507413	89.9759197549031
NINJ1	6270.40088785311	6752.27929786015	15322.0128374266	7948.93415351626	1435.31117625829	174.160402001827	1241.1710923166	760.708500880399	2077.0262584662	554.128429306202	357.148798750816
TNFAIP6	163.260538635526	8071.60393217611	2270.39652286307	3257.89037723066	34.0388581335202	3.03661333638248	3.42844125912932	33.7102283983262	13.6530679620989	6.28107128473365	17.2457093479407
ANPEP	3122.63556582956	852.096591415021	2644.90381411823	1811.20633415233	118.231075746861	6.49260133773303	15.8374760678629	8.7425307288925	4.3698527683984	0	12.9742425155983
PPIF	11976.9434349071	2923.0291798162	7981.19402582108	6901.71087376301	560.750254879138	187.545244779927	200.725654417168	134.071349836723	1095.00241654482	176.921989466728	103.271868468351
CD44	25631.4365822638	13539.4481675979	32156.8735241936	19134.742994162	6266.07691922576	2796.80724115985	3842.18915500678	3753.05571542193	7087.76058010923	2589.17969040786	3343.56781216507
ACSL1	2338.85368576296	1561.79454757583	2736.08456607838	3087.43249857641	146.682701207274	351.96295421501	121.758357844606	67.1754791973541	405.55195674966	60.817661080437	84.8177714615731
PHACTR1	331.502938775036	744.14191966007	6353.40817907192	4008.20446555112	532.398036144078	1046.76818294564	3.46708163467939	3.48471447542603	157.554802182028	22.9829422355606	10.5448153752478
CCL20	78668.5475328408	2977.18528298768	36384.8504514361	43981.2445115524	802.433167474675	241.640995729132	2506.17870330735	4023.42876871983	15105.1270860489	190.134924414085	305.116534915374
LINC00936	2295.83765123194	1437.51992849158	4417.30903665708	4940.49876883876	730.226830907279	1031.7464087654	358.917793321441	462.748808227708	973.319608547173	275.279780297172	269.670922079956
SERPINB9	3783.37811759923	1494.22452139745	5759.41762554445	7919.11564968968	1424.40596045862	829.276030029531	1393.78955563798	773.268927595051	1846.93653323765	672.72534476491	616.418366975964
DSE	1455.06682102677	2688.68940340791	5340.06256241546	2736.22013589939	232.413009220248	134.355570707141	62.9807489697427	112.138345011741	140.771090195714	19.2158651010703	26.4393656849229
IL6	360.076163101406	7228.11051062694	10078.1495998976	4705.91341184239	62.0032998702954	270.335284297875	25.211664708088	18.444222301801	57.082552304982	25.6003639126501	5.56138285056703
LILRB2	0	46.0960693000539	3776.8031766745	2556.64433855331	174.642610777664	1.05846419502668	0	2.57816752766506	7.43561639109882	1.74024100615621	0
ATP13A3	5288.13903461729	3517.62972476455	5199.01430184028	3559.79234854972	238.721763712285	83.4815258273109	388.50323505357	91.6015874176035	744.05920910345	50.6605079295817	49.2760758791383
SLC43A2	2115.10747048978	615.128707363203	4556.86380096146	2096.72026843535	185.148917581843	233.004825014924	34.5049494583576	33.1007041564879	26.5335932467452	52.5437914255446	22.1130987044007
ETS2	39681.2315882719	10917.7355147847	8352.05816613611	5196.77437851363	661.852234752204	100.020219008557	181.582533764985	145.17071378585	521.996482287725	71.3613195758131	112.162712698453
SLC25A37	6819.0399761627	7867.54696926276	2077.69457271832	4692.7456391031	218.534073652495	179.300433495932	152.996988418529	191.79566693593	433.69601851585	111.040663924269	90.5974610898314
VEGFA	28419.9956613069	4580.32188223683	5645.33651426519	4521.72229899774	354.131006041267	12.6552295386959	20.410458432696	36.6781783231246	79.4876332450222	175.160435076063	29.3992471371253
TNFAIP2	2244.83382507054	5568.69888480347	8129.6400687501	3226.74585393394	283.259315498068	1.21209796904186	10.8421134020121	20.5137198955731	3.6356333837008	7.37682794610513	10.4859932648254
MXD1	15398.4842087993	1382.07132280731	8204.34494249206	3964.90879764556	504.707470121777	237.498936113899	137.046093215186	222.16189761088	536.608868444708	202.609359418085	124.638432125492
CLEC4A	138.738705093537	72.0047627042105	5340.58145305148	2281.01679300976	259.915825189186	23.5903114244186	4.24874720455744	5.85443266146811	31.9709040873187	5.62017459125939	5.83711382912271
UPP1	10042.19929969	7350.38822078106	7772.49355369723	5271.82828467818	859.796836856257	79.1392288947946	421.015689414936	535.67055922969	1558.60697158943	663.119352090258	301.215746743261
NFKB1	6861.47165603653	4076.16535119785	9821.51228253285	4684.58431668469	1129.30429445164	455.760366425838	414.090082992153	380.545520696288	1324.12664493299	576.66164970343	293.94819535064
STX11	125.919058372705	248.00542888817	6920.32554035858	3901.16079170768	943.435450744077	141.3858282129	566.204582197105	245.284694322034	1104.72604494555	258.561727326829	326.119601907127
BASP1	165.869900045075	6074.27253320282	5225.45664442761	3313.60357765266	722.38764895137	1152.07901823527	94.9208846917468	19.0287427752933	322.168256750143	6.24504570845706	12.7895334741821
ITGAX	58.5321406999222	17.583478666192	5431.80082884491	2165.959597947	232.594133790625	28.6013140708027	10.7220642083027	4.61356940688892	29.1058761771644	116.260223082716	11.5671535663548
FAM49A	322.493425535438	880.521807802075	3726.27135116427	2025.63891141961	352.886766027589	361.802053077515	7.98921933273485	10.2821185802018	42.5721809475036	127.218242425585	19.0506444488177
PNRC1	21815.4193908151	34659.9283100195	35214.8742848764	19133.6061736586	5897.86649993968	4304.53996306088	3418.88391665982	3442.3049505608	5374.41299317317	3148.13202322845	2280.0405810246
CD93	229.252797297232	15433.3791709049	3884.86096024327	2712.94377776954	155.553141611511	8.81702526303713	6.68124094591106	5.93428563725351	13.6265609371094	16.4060318047206	3.94571461396417
SLC2A3	1790.21072623821	14946.9544332126	9743.74204769316	9887.47206798454	2189.44690595911	1901.67949708717	1277.90676516913	1712.02987697829	2767.87324061758	781.161425164354	744.566771526305
TNIP3	155.981534181713	183.089632804845	962.048910806587	2186.54286918469	261.781000386699	0.664980343091752	370.43469599556	90.604218345341	1062.6284208898	72.9223332074826	459.052130795537
LCP2	345.612751442994	913.207548495677	8513.88985195401	4539.09526231412	942.809300569178	226.036560048476	722.357112711513	730.168004668841	2010.3108206267	498.294173562182	505.715828894266
H3F3A	373807.342596942	107516.285561752	86175.5565512666	42584.9645529222	16554.0647676019	15820.0173583481	11243.4920903514	8973.20572524722	37168.7138557682	8782.07014999819	6085.88853510546
THAP2	2994.35610970151	1113.550537092	4820.59356886225	2394.36026521411	301.508636684947	220.915923796155	175.192974589892	147.66859160093	473.463002058673	173.121266824218	70.9245234448288
RP11-670E13.6	9092.99653934801	1113.50964829643	2110.01297773628	2287.12549790866	177.223667992429	137.175951461739	78.3844988363742	52.5413584906987	97.1832603716663	32.031492066255	107.029462570837
STXBP2	13110.9538615312	323.237766800996	5729.30490929817	5503.77619183979	880.435115145335	315.845646204751	467.580783888134	443.547842006371	1535.99199790095	282.020895428355	345.577231771382
