	Cancer_cells	Stromal_cells	Anti-Inflammatory_macro/mono	Pro-Inflammatory_macro/mono	Other_cells	Bcells	Regulatory_CD4_Tcells	CD4_Tcells	Proliferative_Tcells	NK_cells	CD8_Tcells
FCGR1A	0	30.4820246390909	8520.2126464395	1502.50961405815	87.8154106807041	1.45621326821327	4.75163835978836	5.9716746031746	23.6973801293444	1.58458676458538	1.03502494714588
SLC11A1	610.887436438594	212.624149522734	6240.0260153655	3508.12580023272	76.7281978505863	106.956249802684	3.2830362745098	9.24234443575391	32.7978653524774	7.88564942846608	15.5649970109538
MPEG1	53.8904151687454	51.3441732235086	9803.19808734497	2298.23925023873	820.104990024057	374.908842942206	1.82839039039039	1.4539729468599	2.21045521096766	9.90366727865864	0
LAIR1	127.893883314232	182.805366467963	11054.6174555659	1301.56665945751	481.457646816944	58.3014110470118	102.40771541841	150.422269138691	384.635587067283	152.56552601958	63.4277782516545
SLC16A10	343.802102994074	82.9202489095569	4159.24318751799	976.36259638222	145.37219330271	5.07096466189836	48.4873348446589	4.1887442431006	41.8517669083103	0	8.4261646338158
ATP6V1B2	4385.65697543896	2189.03564436102	11245.9977890913	3415.94455375579	468.88645228174	139.830549515158	338.625774968272	146.366826836261	501.02927392041	124.280666041065	186.827497125092
CD86	115.433995842757	45.6926079609043	9149.04225436803	2349.72360872259	1001.07986374512	664.153753569947	24.1671895839817	22.5092149066866	188.795511859015	2.85225617625369	50.2799551386797
FAM26F	238.905113223195	738.876613520203	17070.0898168323	5111.89454751395	593.257850301737	357.076415750759	81.5811780738109	9.72793165294924	97.6058236177652	36.4882959340426	5.75360058175284
NRP1	676.063208318474	7181.41351647881	6235.79665475932	487.542294822833	185.877811954538	12.1697823129252	7.49908940999823	9.0628943977591	64.2894299453597	7.34672045398677	4.61214934370628
OLR1	196.104881071171	127.25746430565	9933.31604667841	6334.54526412972	376.999040623029	1.02382648790305	2.81876851851852	13.4248132383388	8.71179406675488	1.58458676458538	6.05887800839057
LINC01272	960.375850784721	75.1449628226051	7266.48272891749	3296.72444727913	88.2064631898386	1.31059194139194	2.64996091232475	13.8242110111881	4.27402832186012	51.0135058096957	3.01558020315058
GNS	6162.64150990954	3347.34492769183	8081.67521719342	1698.00352797027	282.275081248855	15.918028732418	51.1770686250469	53.8883734173764	228.074475531684	75.8496749891267	85.664485267837
C3AR1	22.2115900357667	104.451169177362	7860.17150953302	1440.13093828621	256.628425069517	8.55973015090671	255.19212375133	145.782064719634	210.21055044772	46.2615370220866	99.6313825749607
NCF2	255.95963447718	131.30566705262	8477.40281459275	3196.55879918479	393.299149650254	81.4812176091456	24.3364201461799	5.76846364819771	46.394209669642	3.50746227938505	1.29378118393235
PILRA	108.041108831119	61.6956071350401	5316.34055540323	2730.9125080616	158.775081168182	15.0379592749032	25.3936266504329	0.825713031550068	50.6562652513421	1.67779775073746	5.40827111154539
VMO1	349.00387145234	202.379770130307	5209.25828538489	353.253728523583	321.457816467029	2.22353420155941	12.3273879372879	12.7594780687831	1.02335889396651	5.22520759561626	1.96297834803528
GPR34	19.2239024311238	18.8275090125115	7990.36309126381	329.63944680678	332.861502353425	33.1626515208296	81.5277085596266	103.778365186933	218.288910358902	55.4642011879997	55.6671933542952
CPVL	1362.55747629428	624.238198007231	10614.6785442287	3872.8599873503	1585.91938373588	18.027731141874	3.65353566599053	11.3656970225127	4.42091042193531	3.14049322573935	2.27705488372093
RASSF4	798.728819588564	767.193948448811	9673.09740652613	1199.05924216604	394.584903137369	10.018558166701	20.4297842740954	9.92101568485501	78.4588426528405	223.983396005805	21.2840856102522
ADAP2	262.628223806339	1839.58853677104	7944.59522097639	402.461722672303	228.220269125573	12.9525484036581	2.81876851851852	0	2.25556654180373	1.21372603244838	1.38844809982984
NPL	767.648668691611	256.020838945994	6314.39875370766	634.012810902128	42.5463881560414	13.1435827577381	22.2769924670373	20.6133360376249	72.2907073212086	30.4866004236956	11.405399903688
IFI30	1076.35495494903	271.888676997611	9867.38495667147	4339.02139679027	737.934420293771	413.980510061277	3.18355032679739	6.32294957983193	18.7922820695273	30.0267056251268	13.8684604433003
PLXDC2	710.034591705271	6329.75243527258	6287.35013929845	1454.91944876288	200.123602493726	1.31059194139194	3.38252222222222	7.67269706589707	4.10407206200804	13.773306652717	1.67430506155951
ABCA1	986.093691735818	2275.76112377247	6540.51021009221	1262.90976640826	177.727299969549	31.5663683090301	14.5090397329783	28.4178097898673	37.0541172407678	95.2126674425521	13.8354021552091
C15orf48	117782.587865466	3473.83120338789	49074.7446572311	40765.0098613513	5439.35527519478	197.4381493892	192.475267142907	206.073491035438	572.959868553969	170.651191707572	140.722185095605
LHFPL2	2154.48318492991	2547.20060165921	4799.69978256485	513.929696358389	63.8220362708232	65.7257168134728	12.0055989075179	13.558803251047	120.765027273945	6.47470058471614	6.56357283555922
KCNMA1	498.389423691558	511.916008259404	3936.81566332421	272.598914534222	23.7467689431027	5.97792420996525	0	2.22942518518519	0	1.58458676458538	3.95135994528044
CECR1	198.613469222001	335.020207249775	8055.91104545189	1609.92757352896	500.240201187153	252.827449605582	42.254006749281	88.1891777123484	366.826428947177	97.347621207946	146.883656504336
SIRPA	976.633897128487	1407.15358074252	5539.50340521794	1097.87575132866	157.831467902058	37.908900026304	3.97943790849673	6.76789788359788	8.75690539759096	1.18844007343904	3.89309957403268
CLEC5A	106.907128271528	45.5497708068465	4136.76316481882	1413.35266111343	31.5079729430476	0	1.14661770244821	5.57356296296296	1.02335889396651	0	0
SLC15A3	628.345738548717	924.143288317621	5222.62902120224	1113.66805005256	193.804451177473	68.1865716639814	1.59177516339869	5.57356296296296	19.3215810382452	59.8973797013274	1.67430506155951
HCK	60.8379457360937	566.016614648392	6781.66468325633	2582.13752118092	530.546648568225	75.8558322169243	4.6811691468254	14.9649144756478	2.21045521096766	1.46269547500189	2.99612484700122
MPP1	3568.27498070171	1014.20427655601	6313.36627544824	1172.58439888874	220.763235523951	40.529123647012	72.2096162381289	33.8129022738635	221.667465460505	26.6089486595042	43.4136762516208
GPX3	1499.89123162805	5895.84208281964	3899.26612273617	278.855421985012	65.6890367578329	21.1874673483107	10.4302185637915	5.15895705517193	7.54673492081292	2.59296016023062	6.70684268912056
ITGAM	805.737407400411	18.4108119380434	3886.31245193527	888.060889360072	180.228434651915	72.7454002003023	30.630953089962	4.18017222222222	18.5204529786017	118.362186455997	3.66571335447498
CD74	53378.3678695547	43995.6700259447	685891.765100599	89601.5674264862	76571.4114046179	96297.5142223866	9535.37458069544	4368.96379871327	34777.5345558407	4020.66019784263	8091.60126308638
TTYH3	6570.85378319239	3184.3979905372	6780.2498463692	669.646746293578	180.732468473697	53.1833558214233	53.4684167424405	59.5772849799403	253.483957611803	71.1259748498367	43.6438704363411
CD4	193.464403041657	967.371452392318	11145.4586457903	1761.17043447005	585.927502031241	6.38959414405642	1052.19403055564	537.670609869769	1346.54634700327	2.71643445357494	18.7291668920575
HLA-DMA	5283.04912813803	2451.23161894745	45350.0693035164	7563.10016029928	3956.51407206441	4871.98170732333	787.682822952582	230.009043997908	3086.15213624162	373.879067327057	748.857325555584
HLA-DPB1	6134.96567370705	6956.35005921461	213362.334047102	34305.9984516043	27086.7235509121	18674.7164967087	2225.24744674113	972.433399148253	10769.9285381505	1716.93800395935	3228.24106293511
CFD	5770.8762096386	34976.1464673459	10777.2477455065	4620.29416278605	351.50114146983	35.5055068210969	75.9060966695304	63.7049842442914	143.454144850587	85.5076787820596	119.279033662613
BRI3	35172.8790846912	10331.0835641219	15840.9019816434	2667.88706110226	509.923497554181	170.048284489992	175.252093383993	211.834944908343	467.398750615463	169.785721636138	129.646738945748
ATOX1	33580.927285126	25431.6661114541	28921.4437071109	4144.35171829202	1856.89954711143	387.241068890215	1058.79001218262	638.172726802633	2666.38976979303	555.615374978738	339.537773690451
HLA-DQB1	4437.40036335505	1566.84795883894	88769.6873583867	11882.1720738233	10968.7804511714	11970.9478951648	969.82231788858	312.42349974792	4843.54811822101	331.250970313934	1064.33307454805
SAMHD1	2841.90081354012	2008.72237759278	12064.4157123531	2998.65861217401	1209.47367786505	226.755723087861	741.047831816462	423.846535537048	880.055194547843	189.306621214845	157.851055644232
CSTB	157034.249664778	29580.9255656566	88134.5283075027	14160.4875899181	3498.37809517357	764.811300749318	2242.12628999454	1977.0386192892	6007.83499238955	990.111255443674	1510.2019442065
VAMP8	54523.9647764461	1827.4833982954	43950.1322185818	8330.82691359945	4372.73189408065	1450.12765075004	2594.28476053673	1864.87919866935	5117.30584255977	1829.63639882878	1634.71113941045
LY86	66.2532438442897	49.064212173592	7412.55175472941	2030.45597737682	482.83093079607	2151.20236645976	1.69126111111111	7.88261047619048	3.7041748942119	0	4.8199691166107
FTH1	1684403.14081172	870024.78076097	1164968.68883352	575521.574489163	96433.3439805522	36597.728837126	45959.5066021305	53786.0678979022	64976.1956445336	27791.8946290459	18718.1791707286
ATP6V1F	41864.3288095088	16344.388947516	40320.0391216825	7916.28228181198	2954.07841838348	1009.24099249143	1564.65376908464	1225.45368620175	4238.93648797907	955.898749634112	1132.61134858955
HEXB	18104.8226514986	8420.08135504725	17739.9201620279	2056.62108477071	1128.66399499694	345.96906119186	407.439370132087	281.740437365268	1178.13801993247	225.731322168641	365.925533854287
FCGR2B	106.713629406895	29.4167602665289	6453.21803626705	1259.49960355804	435.064934288042	620.2427790831	21.3231547930283	11.1242073401867	183.754323000626	13.0779305458572	7.93933680613482
CTSH	16655.0799288369	6005.73384306887	30021.99008219	5123.15192646299	2421.25304246948	2675.19093829414	270.296514226485	795.627240849153	1846.14972919597	42.2824848810354	244.381011618829
PLEK	179.345045202968	171.921567921401	16140.461557815	6720.45029716093	1483.26679320756	454.204040601805	20.32678795306	154.24778131274	404.855249515248	494.995653744028	190.471021757518
SAT1	266910.278819188	113044.239800763	237676.024307044	103130.151358898	18209.7033980941	8284.03490010355	11949.6494982268	4747.24737390275	12450.2620109584	3166.9550730537	2903.1330887637
QKI	2816.32517527151	7719.66320710959	7597.51983662756	2026.43801063239	561.765147819042	88.8399991142078	119.63189776985	114.9867677128	511.351960547805	325.880486260873	127.698395847511
CXCL8	69762.131526306	57014.8333771233	232694.397808966	177607.907457143	10842.4898877762	597.368610247534	1196.81270832167	869.862185139043	1628.33188094991	473.629946210065	401.851494450987
SOD2	49045.1210897298	75535.2420241134	90838.6454939382	65827.9232407658	3905.66848760181	806.128256857707	878.555038133921	952.907728733204	1502.00426508255	366.502661702233	363.666366653941
FBP1	5777.70009094092	169.840828461412	9120.20375971079	2160.19606026984	327.675018304951	29.6326602154267	9.01728214741835	15.5935055731653	14.7102471785785	52.4469631329957	27.6243382189067
TPP1	9462.75927135743	5725.9500084345	12995.7544953324	2984.19034289969	1053.549341488	713.783376152244	636.164815728333	231.681745848391	759.122903038221	351.011437293154	256.06894742159
AP2S1	42658.3114822324	28595.8824334689	31811.3394290156	6359.79214575899	2247.76209653741	655.153252741497	995.823103532625	1048.44471754726	5261.70016210774	904.913327890992	676.970821624503
LAMP2	15784.8795592559	8683.97895514233	11412.9054241288	1342.56113198642	611.242006488153	277.998584357186	259.435099899042	298.514399629949	890.645056308695	146.625506066888	161.516303262068
ATP6V0B	46329.2743358861	14205.1896981644	32947.8882010908	6500.40164598429	3050.0429816822	1250.69139163902	1218.61036136996	905.473282818296	3290.903290605	896.00554804114	740.695849197452
SNX10	1430.11579093248	1245.71608858655	9815.57504029999	3272.02477435299	402.335499818207	680.945958242183	247.920076212109	79.9615079024222	1270.05239789443	285.288607674277	207.612663044434
CTSC	11416.69513185	23817.2005080452	54272.9673471986	5441.21628059103	2445.30851049768	368.354075197263	3808.01836121348	1360.91529223863	6986.90192259901	1334.53834924888	1384.22657137233
CCL2	1138.77173762901	50296.9898892691	35561.3437903637	6729.6422947819	203.708331449077	59.2420882710621	37.2357907781492	48.0572666289885	125.031698599555	15.3446217109796	30.8410285053982
SLC16A3	16358.6255781293	8609.64506448843	14701.3930007438	3561.59205047446	1037.04744157739	414.140811795568	239.037212732559	438.612404005668	1514.54936861258	1091.90814710095	384.844180279055
C2	5439.08204024663	4888.65614472326	5753.08366472497	301.720455614839	51.6175539739516	8.66961362345657	1.69126111111111	14.7929532693534	11.1977230089605	6.57971303070342	10.7994075221684
ATP6AP1	14436.5260196312	6343.19868528638	10980.8715114758	1778.65996064998	859.393931612487	191.050252989883	411.894169590421	284.572315229085	1073.79045696893	161.612024720789	240.987984771348
ARHGAP18	8675.285520503	2964.07586114731	8851.17195765875	1025.77045737212	503.276106403754	26.0624527684893	254.787055382842	416.306806815508	878.965733879462	100.242597387864	242.830241689414
THBD	260.786921804164	3854.17821820744	5499.11603524518	2258.834564915	518.779730169318	0.470654564588266	11.3413980392157	23.342282720564	19.0323827025441	0	7.70345284481074
BLVRB	31702.2600581857	5597.55775087517	12789.507378491	2609.91979280308	721.846766609224	89.0567355138769	132.464067951937	142.743135348998	664.327197708258	170.746924703447	113.025018638835
SCARB2	10889.4156284586	8556.83801322925	6762.07981623421	815.783826711055	276.644015677782	34.3972184166654	62.4457513996889	65.358990680664	259.760484471912	81.6455455181045	53.2345044461521
CXCL2	74504.8147492407	56232.7700431018	72231.8203281197	57268.4633975709	1662.07401922745	212.54244846876	140.142136318471	157.454766807693	255.598419729209	160.568559421049	191.178634875775
IL4I1	475.133773258544	605.098972962705	6176.36157138144	1668.46808757687	968.99043991363	20.6249413399065	144.809638849173	366.825233019418	147.505809347547	21.1537600991388	38.23660963998
APLP2	38242.1677000795	14147.315649003	15323.9007804354	4631.71675982592	826.053637184822	519.439753129523	589.911527374226	193.892383691296	1211.04374395788	248.616518143352	378.705670263096
RNF13	8422.02888497416	4254.08581387531	9128.68151850008	2414.66730173728	475.482113022409	228.385421435411	237.660520005211	212.01374798488	561.020112814955	284.39737922851	183.681624257818
RB1	5622.21229967457	2625.73313866875	7983.17144605103	670.379642043782	375.877588721506	244.90180389715	206.384011167369	91.3102552661309	496.816744602977	108.470637840283	70.1799618992718
SCPEP1	1888.06542414623	5583.23144171341	10336.4467854269	1331.86084749242	371.535200073264	581.250059114484	117.82587478099	90.3315956759934	237.897620028502	186.385944015805	158.644352438109
CYBA	142768.104988996	30598.8988733067	127052.451285411	37904.3692375815	20400.5574304946	12200.1224040439	7325.59534523178	6683.95862968678	20634.0742718343	7763.78120958216	6363.57217686917
FNIP2	6999.6954806413	4576.9896778616	10272.5395804084	2009.86921158679	363.086182096956	0.470654564588266	106.55288859414	30.8903273487544	62.1700447860984	90.2676696051852	39.670141211709
HLA-DRB5	3185.59557698687	1754.65285017481	41408.8913451012	8126.23992200681	7396.40849351267	3828.58213992206	778.462914442612	253.121573807407	3676.93949853586	386.429589673963	978.010676818255
SLC40A1	20055.0549588031	1712.97261721757	15805.367789393	173.587923199996	234.579791791894	9.02852226292226	9.04927300012712	53.2089993513937	25.9825137282995	17.6997715285308	19.7097203363333
ITGB2	776.295227343242	329.392881570154	28232.0597341925	6636.74246137149	2986.9620054144	490.219931525769	1706.43691987624	1468.96523694001	4287.30651794196	1953.73388093188	1529.91005000848
CEBPB	32273.1885991131	31301.7325789609	24774.7451164286	9886.01361328947	1417.25513936082	214.483960796344	396.123005143941	528.605899476417	809.219213455204	668.63848640644	495.018784634998
IER3	113108.90444812	60707.9165335495	46783.0229571598	17935.659958148	2339.15347094963	269.133883108703	345.63083617024	329.338505138085	1035.29272960227	619.077560736328	278.829600424617
SDCBP	40725.1303928459	20292.828642506	29091.7218310923	8616.9196908613	2445.44955083484	1178.20095119833	1314.63494662429	1390.69883197873	3224.69429975672	1531.78954552901	1041.60785919831
CCL3	6330.74207821586	4166.78809300395	218773.818191928	126976.569191941	3662.721059865	427.095071403477	514.245446090289	1322.19812470536	11092.2210831875	10379.9717133899	4622.46166233023
ABL2	4362.28376562077	14475.4832735377	11258.1269057532	2026.4172421022	456.013107840588	114.65357685979	140.764732879345	84.7630271997426	123.793491693689	48.1589828249468	33.56695245611
LAPTM5	1651.6448066246	2336.87053451915	65931.6849979273	12605.8469613059	5887.55089172563	11278.4019650103	4869.76216888806	5331.99680703605	11717.6314034899	2460.74848277094	3587.78247136015
ICAM1	2559.3897843499	23448.4674939008	12452.4745800908	4050.94800793332	778.646809113479	490.657965084869	115.473569053308	37.384048340937	386.613361849827	175.062810177653	46.2875822724525
FABP5	62458.284619696	20790.6675296054	37214.0293463127	3519.33531480318	2087.64081497262	725.160122317497	604.657703998809	799.650435511445	6753.11113345324	622.960813423595	1022.99907023751
AKR1B1	1345.05190237151	6832.70713377503	12559.4389004348	865.993248571327	994.510148601292	623.765510552443	325.529647440049	289.306091579623	1614.35891943964	576.202804190496	326.856126880785
LGALS9	11606.8137478418	4099.54958998491	9805.84529041425	2320.24339324713	776.535353422145	354.760902994135	308.560887124603	215.074517231345	889.537403832261	118.665281526218	138.475423539825
HIF1A	8144.12852120146	14772.798431855	13003.8261202522	5066.97572042553	945.012105393233	829.102579669437	462.187589864912	538.736870585207	1449.3461178368	411.012946332468	334.974477653536
GRINA	18560.2383041534	5894.73370227944	13467.1767761748	3715.94146231104	864.793839010131	315.868422133582	313.64903135929	145.277467022329	293.71693009205	121.627347341149	71.7783486973806
CXCL3	119720.530224241	23536.7041096789	81647.5719262015	56129.8026697991	1355.90731743379	214.909698746633	255.709448510562	332.065915849393	826.109122224331	242.365540007547	171.249461090688
ANXA5	19384.3593884621	37223.8187709158	29753.6225519822	10325.0482248704	2147.20699302296	555.732340627724	1092.67842449691	949.819159898	6641.35669823896	516.230557674043	980.122215278436
YWHAH	31518.3289234561	18236.7376657194	25269.7267763856	3808.60395163003	2071.21175144968	818.353993811028	1068.41467247003	830.62660064529	4398.17116813169	521.956672323263	474.482363574867
CORO1C	10238.9477920429	5720.34079127462	6879.86701763562	1427.68690112514	572.122094018444	117.504679307987	72.2569031155911	56.0545865335936	498.877385221887	83.8519216527985	115.858202182557
LAMP1	34718.1511161323	13924.0483890496	16623.0059590015	1787.54001518626	890.103098815583	511.912264451337	781.843077263803	563.149639455242	1596.76688454208	726.759012707742	546.607187262458
GPX4	101309.190649152	34835.0898055058	45313.6482900541	10445.5084499189	5167.96671727014	2136.617935968	2995.9369607037	2573.05247323791	7856.54312351595	1702.00560930175	1342.79333688548
HBEGF	25112.3524855059	4671.14690204613	12333.3810036808	4703.21412874104	260.787358502318	149.458237415215	87.3403202439874	66.4082399464462	154.334635732622	28.9558574886246	49.2741174643975
ITM2B	91069.2334930441	89211.6963102544	104044.95782529	15719.8872483849	8561.73137732135	1586.11856455232	5525.29599344871	5632.44845065916	11914.266039971	3762.38118183058	4235.94516627802
HEXA	6635.02778248281	6075.4206879266	10103.4681642032	814.429337668908	795.753156567194	411.471899324322	324.011296210505	302.206814521829	805.61021007933	273.963968935688	247.314808520988
CD83	2020.25221261663	1946.25491870342	25343.513406748	6783.96055325039	3030.32171785085	7160.69137776625	864.255802036566	433.116902373085	2151.9791713709	1192.46748754258	236.086852171643
PYCARD	41477.3912194499	5238.13793036717	20070.2808501319	4887.06012295513	1980.56857116835	1342.1594834647	756.198332357178	605.716422795738	2661.33556844915	373.866270409678	779.568787409886
PLIN2	16830.9343343261	6732.50044393049	18728.6665463906	6322.169282866	1235.7799192681	825.966697678798	1450.46893240485	1280.98533812946	2140.05559076605	347.596515477817	518.622748618218
KLF4	46015.2951981409	16862.4724752288	13447.3011793947	4413.78364754012	1400.00985634647	87.2143969868569	64.1731616472837	74.0268241377771	152.82591827083	108.33671603171	64.283425389268
PRDX1	134636.684013442	36888.1560657939	58230.6593577916	6890.44644136735	3838.4225311798	2495.9374950905	2771.06454494566	1738.40925802847	7565.77371492398	948.465030927084	1224.09489929345
ATP6AP2	21961.1767756018	12901.1473207766	17335.0937054399	3053.93465512861	1244.20136040137	420.328566606356	740.595447256636	785.556341077885	2114.89288952859	700.993516283921	589.329191390014
G0S2	3830.7249236474	14748.5828944205	67100.0577746193	48276.8376362984	5314.87053790132	113.047561023389	146.594701264526	90.1809888621009	263.381218520206	59.8909287125651	81.8168614848088
TFRC	23034.6645827062	1428.13472202353	13734.1907525461	1482.37000859722	582.19770264785	299.969927341012	568.404339865014	346.96279188232	1133.29039921707	111.539579285958	203.610868876643
LITAF	17891.4550186377	11880.5092885224	34684.8004221434	12672.8017337885	4521.21318607168	1822.38802096708	881.735277916657	1110.92384950778	3225.21511717295	2817.63859353997	1723.24333901167
MGAT1	6938.60370914775	8518.97049364084	12385.1799554123	2798.48265318097	1176.99717206235	178.618925132321	474.67422130677	400.527853915136	1714.24032111147	573.818994792335	389.25974806471
NAMPT	22664.0860790371	16936.9257312904	25852.5106327153	20968.9618957706	2707.70150713029	551.408018563913	2227.64353813048	813.922210916174	3211.52732227215	360.603701723052	772.474882246347
LIMS1	11095.9283757235	14935.6877809679	18099.3662678265	5534.86550974933	1283.27794958942	159.577218969287	920.574536658968	978.573101372916	2243.05970569881	358.583145737979	396.504818969045
GSTO1	32840.9470494022	20134.7400778176	23040.9035692162	8040.11147571587	1645.9436835241	599.577915476918	1049.3643372426	919.643691275433	4295.97940819119	845.956665603211	826.713687779028
CTSA	27292.7305188873	9805.54161941532	15647.3105632313	1651.92663999232	815.020130402155	568.009698755209	1070.34777342244	667.665727058632	1934.44166630709	682.177635510603	652.490641953939
CCL3L3	3683.5676116204	1295.66586825919	97296.9642342734	84474.6504066155	2300.78565089464	350.363375743436	166.070078265432	336.786071662734	2277.30586661746	967.734274786883	1085.33482009027
AKR1A1	24060.8205263878	8130.05999107974	15381.4671097384	1822.10701399545	1428.78959964937	511.982092333817	504.471765257171	482.803514136662	1871.94500989958	395.085834887536	262.189753032686
GPR183	913.328294208977	1603.85781860381	43761.7358362644	13550.7807916661	7067.62296366745	3455.10505235023	1797.01237142853	2962.84321070876	2656.16106966264	611.060562535983	826.456210711294
RNASET2	38848.668299509	2392.5131776324	28655.3629995386	4956.54648595537	2583.45814289343	3402.15366050785	1400.564449261	1768.23693461053	2116.04906842221	650.792632760023	592.452312657463
GNAI2	6803.01581211022	17455.7312081992	16306.3466956441	3350.72216006615	1600.08480976938	1122.90607713932	770.520985109597	665.65197938356	3419.18242311742	655.123521829314	538.165602011368
SEPP1	25526.5811951357	11353.8330137121	25654.276922204	245.813315356851	174.485781923821	36.3029425262028	44.284566101985	54.5199770605257	108.8116548427	66.7248657329499	29.025636648763
ATP6V0E1	62664.5474931822	35563.4616326617	40273.9588559658	8329.14228415292	4700.66625108025	3691.41767012248	3620.16615716142	2630.47879154353	7496.82124194911	1958.33104552336	1980.22092417999
HLA-DQA2	140.638409611045	292.258211824659	10168.5078553479	1972.67420677167	2707.66888060944	1697.10042629424	187.928744175744	39.4866840467996	839.537880555289	123.600557364341	287.022840675235
ADM	24347.9362574697	8797.26684721362	6933.75014301001	2883.67946038254	251.559220828462	94.8016312817439	60.4011402276474	112.514025194475	216.193323197782	122.403039812743	36.4516382609613
CCL4L2	2913.35331728256	1317.07337095488	87426.2953015894	40282.8876560228	5005.9463162739	99.9621180216483	246.92786725639	415.20574833833	11681.4783457884	4523.1950243786	4780.55313276501
ZFAND5	24632.6639048212	14617.1877367467	18224.0972389259	4203.0778011514	2005.41443716159	799.551379860898	1285.30562138413	855.586579346903	2684.03986011486	635.840090146933	451.173739089779
RGS10	7874.78912599393	6317.51190843348	22161.468364184	3818.60983646358	2633.6931096803	487.959546759363	2090.34213960365	1946.21701850144	5004.22490615741	553.947112945263	1076.18341997113
ALOX5AP	864.314878189355	888.551338399222	36769.386484158	6852.08377194774	6551.25694544684	1088.33014265336	1277.78955565792	3587.78614692412	11459.5988148028	2483.07218599882	3548.43400559659
CXCL1	75578.160278592	44746.2543178853	34552.8818371523	6967.14962527221	572.895115850529	412.964718256991	167.908588089312	207.474222299497	540.37398654694	183.768829492153	152.964829320877
IFI6	84802.8818540894	24873.849809009	29046.9376902666	4361.26132069505	1924.90274891567	750.57705591638	1961.88602594149	1244.15925991105	5701.92848877413	939.214793718237	1352.61728205786
GCHFR	13367.82401524	546.6751521909	9384.68156116768	314.12378552809	657.740505848356	387.530044118432	921.614423429263	402.262587078767	1196.93656548729	525.768946377647	491.886412882479
CCL4	3767.49969950537	2819.00608054966	126065.960198958	54799.0028097254	14611.0677964508	326.072116593155	300.891206287831	2637.91530827102	26575.6447138904	17654.6359021688	12934.7747766894
MT1X	31456.5945245589	23606.0360586976	15434.3426002428	3121.86945737214	949.467552447282	665.128097480729	1000.19468025012	810.615767088971	2736.17136920477	1116.69965502323	840.773423913307
IL1B	2935.11287046823	1928.60698926048	67376.3817963443	95010.6486753853	4979.17081591918	96.253084828148	52.9219206883115	153.246448449282	93.6815892182974	77.9203195534414	54.7900765197872
S100A8	1222.34910874448	493.037848428915	19550.4591250217	55630.3891297938	451.625126788584	92.2646814338945	99.2612522101321	95.4590161119052	195.183534200539	34.9288989490891	15.366800493724
IL1RN	3717.70327599846	265.308178970225	13753.9828511354	20670.4229614632	1063.2521430181	17.2097931697932	74.2299928246412	21.7637855523067	47.0008419082779	36.2590736131596	54.3402365085336
BCL2A1	1168.00424652633	1203.62122651228	23691.970263421	25664.7252171096	2473.63522547488	1922.38121165995	240.556500832163	272.504154708759	558.278726683949	333.090408363915	270.178774761946
EREG	27888.8253319132	587.838948284541	9844.99096039049	21409.8340330259	1680.97507755494	52.7063995427036	74.7191318655545	26.4836112657713	54.2574194146758	31.970447513315	37.2768619514974
PTGS2	1267.74942459747	6310.15689569999	8395.2848775657	12337.123485964	1117.7206216505	12.7319373700374	32.2177555052412	7.45442476780186	18.1972571694443	5.42131382622194	10.4114410743776
FCN1	134.477800714508	0	1409.67005778155	12234.3518393139	520.767867733901	0.728106634106634	0	0	7.89448289631306	17.2172554639313	0
S100A12	69.2710309574468	11.9489239016303	465.555672731955	8164.50115319904	45.5730437179793	0	2.94132367149758	0	0	4.58904233485954	22.1051756569012
AQP9	459.998201665985	82.1363397026991	2518.11546951512	4469.32318453846	5.48374970933828	3.40753904761905	3.43621305114638	0	4.42091042193531	6.82770473563995	7.11579651162791
TREM1	106.651137765403	703.278182254898	3674.64636927861	3870.74185426315	231.629674240868	27.8869281493098	0	11.3887045063639	45.2384828715194	0.679108613393735	7.12523808152392
CSTA	2910.06450613908	842.313154483618	7283.81142983378	6147.00531259168	1106.73481306879	0.470654564588266	4.87419351276742	4.55736613218545	37.7111781398681	10.4928389692391	10.9769621782579
SRGN	5000.74031218204	17428.1827253792	139504.774666761	96240.2086593999	33316.1801921859	5250.15597246266	22212.6102441405	18166.1540114439	34209.4749592953	18259.9970914266	13759.0383712995
KYNU	750.999081299807	185.856239529627	5026.00517947005	2953.6687519062	541.717623671649	580.590610890946	13.0515831077721	4.54142167352538	3.45383626713696	6.06886303236489	14.7860706735125
GK	5055.66392274486	1772.22019443853	5698.57406983143	3768.67581422326	279.938478541705	78.4217805508057	629.992099180117	186.244076098925	599.722728877105	35.8851649510859	31.9427304286108
NLRP3	0	59.2253771408278	2010.89284871072	4202.26123422213	322.902064784306	4.25942380952381	11.3076181315038	51.9157306169661	72.2231518667231	27.5867347363821	12.3982330075559
CD300E	112.698901512173	121.569495588874	1119.01702300671	3177.4077597922	77.6811849180199	0.728106634106634	11.1945378306878	3.93427973856209	0	6.10884774433799	1.38844809982984
IL1A	76.0291803191489	31.4539082017845	1980.01182226822	2304.55368544766	81.1770711671721	46.0017771428571	10.0114456909115	0	7.20164055300903	6.17595965436749	1.67430506155951
FPR1	77.5333571147758	60.0727364116287	3516.63965051745	3836.94888752199	299.303157816194	3.66890096147239	0	4.77733968253968	165.784140822574	2.85225617625369	1.38844809982984
CLEC4E	110.686356533006	35.978047867438	3103.58342013682	3131.95942132252	52.2042129328935	3.87220346320346	12.7060201757559	4.18017222222222	36.8409201827943	3.56532022031711	5.85518920420665
