"","values","cell_types","models","cols"
"633",0.0772057904066228,"CD8 Tcells","DigitalDLSorter","correctedAfter_woProl_gd"
"634",0.0774079729364192,"NK cells","DigitalDLSorter","correctedAfter_woProl_gd"
"635",0.317507029112596,"Cancer cells","DigitalDLSorter","correctedAfter_woProl_gdwoOthers"
"636",0.232295948678369,"Stromal cells","DigitalDLSorter","correctedAfter_woProl_gdwoOthers"
"637",0.0759383661102236,"Macro/mono Lineage","DigitalDLSorter","correctedAfter_woProl_gdwoOthers"
"638",0.0569603436232026,"Bcells","DigitalDLSorter","correctedAfter_woProl_gdwoOthers"
"639",0.0703888303584958,"CD4 Tcells","DigitalDLSorter","correctedAfter_woProl_gdwoOthers"
"640",0.0404522960350196,"Regulatory CD4 Tcells","DigitalDLSorter","correctedAfter_woProl_gdwoOthers"
"641",0.0760821010469735,"CD8 Tcells","DigitalDLSorter","correctedAfter_woProl_gdwoOthers"
"642",0.0772284527033674,"NK cells","DigitalDLSorter","correctedAfter_woProl_gdwoOthers"
"643",0.405933735270918,"Cancer cells","DWLS","correctedAfter_woProl_gd"
"644",0.217056164432002,"Stromal cells","DWLS","correctedAfter_woProl_gd"
"645",0.0971801061108279,"Macro/mono Lineage","DWLS","correctedAfter_woProl_gd"
"646",0.528968090858462,"Bcells","DWLS","correctedAfter_woProl_gd"
"647",0.0449489922518398,"CD4 Tcells","DWLS","correctedAfter_woProl_gd"
"648",0.0298734471083366,"Regulatory CD4 Tcells","DWLS","correctedAfter_woProl_gd"
"649",0.0315367470338745,"CD8 Tcells","DWLS","correctedAfter_woProl_gd"
"650",0.00823453479196925,"NK cells","DWLS","correctedAfter_woProl_gd"
"651",0.434503396961057,"Cancer cells","DWLS","correctedAfter_woProl_gdwoOthers"
"652",0.212253124486645,"Stromal cells","DWLS","correctedAfter_woProl_gdwoOthers"
"653",0.101507743458818,"Macro/mono Lineage","DWLS","correctedAfter_woProl_gdwoOthers"
"654",0.528708497039878,"Bcells","DWLS","correctedAfter_woProl_gdwoOthers"
"655",0.0470028013650873,"CD4 Tcells","DWLS","correctedAfter_woProl_gdwoOthers"
"656",0.0293915436180478,"Regulatory CD4 Tcells","DWLS","correctedAfter_woProl_gdwoOthers"
"657",0.0302482353533853,"CD8 Tcells","DWLS","correctedAfter_woProl_gdwoOthers"
"658",0.0083207754180118,"NK cells","DWLS","correctedAfter_woProl_gdwoOthers"
"659",0.658346174246597,"Cancer cells","MOMF","correctedAfter_woProl_gd"
"660",0.096335576056794,"Stromal cells","MOMF","correctedAfter_woProl_gd"
"661",0.072705639261372,"Macro/mono Lineage","MOMF","correctedAfter_woProl_gd"
"662",0.0169633056690937,"Bcells","MOMF","correctedAfter_woProl_gd"
"663",0.0441609019534661,"CD4 Tcells","MOMF","correctedAfter_woProl_gd"
"664",0.11899400226811,"Regulatory CD4 Tcells","MOMF","correctedAfter_woProl_gd"
"665",0.318914968739746,"CD8 Tcells","MOMF","correctedAfter_woProl_gd"
"666",0.671300676672069,"NK cells","MOMF","correctedAfter_woProl_gd"
"667",0.686945815254187,"Cancer cells","MOMF","correctedAfter_woProl_gdwoOthers"
"668",0.104216278065258,"Stromal cells","MOMF","correctedAfter_woProl_gdwoOthers"
"669",0.0786210887834225,"Macro/mono Lineage","MOMF","correctedAfter_woProl_gdwoOthers"
"670",0.0169475403926483,"Bcells","MOMF","correctedAfter_woProl_gdwoOthers"
"671",0.04749965883081,"CD4 Tcells","MOMF","correctedAfter_woProl_gdwoOthers"
"672",0.118585892533491,"Regulatory CD4 Tcells","MOMF","correctedAfter_woProl_gdwoOthers"
"673",0.318302576561354,"CD8 Tcells","MOMF","correctedAfter_woProl_gdwoOthers"
"674",0.671145151695481,"NK cells","MOMF","correctedAfter_woProl_gdwoOthers"
"675",0.60827205830626,"Cancer cells","MuSiC_wGrouping","correctedAfter_woProl_gd"
"676",0.0854659619470609,"Stromal cells","MuSiC_wGrouping","correctedAfter_woProl_gd"
"677",0.154580995323225,"Macro/mono Lineage","MuSiC_wGrouping","correctedAfter_woProl_gd"
"678",0.0592764861649683,"Bcells","MuSiC_wGrouping","correctedAfter_woProl_gd"
"679",0.0306952473750549,"CD4 Tcells","MuSiC_wGrouping","correctedAfter_woProl_gd"
"680",0.151610020771021,"Regulatory CD4 Tcells","MuSiC_wGrouping","correctedAfter_woProl_gd"
"681",0.254896246078497,"CD8 Tcells","MuSiC_wGrouping","correctedAfter_woProl_gd"
"682",0.128731363222042,"NK cells","MuSiC_wGrouping","correctedAfter_woProl_gd"
"683",0.636724420655544,"Cancer cells","MuSiC_wGrouping","correctedAfter_woProl_gdwoOthers"
"684",0.0883294863665708,"Stromal cells","MuSiC_wGrouping","correctedAfter_woProl_gdwoOthers"
"685",0.151777486104833,"Macro/mono Lineage","MuSiC_wGrouping","correctedAfter_woProl_gdwoOthers"
"686",0.0590607267121349,"Bcells","MuSiC_wGrouping","correctedAfter_woProl_gdwoOthers"
"687",0.0339623448678243,"CD4 Tcells","MuSiC_wGrouping","correctedAfter_woProl_gdwoOthers"
"688",0.151043884132049,"Regulatory CD4 Tcells","MuSiC_wGrouping","correctedAfter_woProl_gdwoOthers"
"689",0.253703534917052,"CD8 Tcells","MuSiC_wGrouping","correctedAfter_woProl_gdwoOthers"
"690",0.128550072856106,"NK cells","MuSiC_wGrouping","correctedAfter_woProl_gdwoOthers"
"691",0.237109063065803,"Cancer cells","Scaden","correctedAfter_woProl_gd"
"692",0.405556496154268,"Stromal cells","Scaden","correctedAfter_woProl_gd"
"693",0.0831619065482014,"Macro/mono Lineage","Scaden","correctedAfter_woProl_gd"
"694",0.0135868003557107,"Bcells","Scaden","correctedAfter_woProl_gd"
"695",0.0440080518272008,"CD4 Tcells","Scaden","correctedAfter_woProl_gd"
"696",0.00658321125936145,"Regulatory CD4 Tcells","Scaden","correctedAfter_woProl_gd"
"697",0.0174206365449589,"CD8 Tcells","Scaden","correctedAfter_woProl_gd"
"698",0.00881646737895031,"NK cells","Scaden","correctedAfter_woProl_gd"
"699",0.262441749407453,"Cancer cells","Scaden","correctedAfter_woProl_gdwoOthers"
"700",0.398869914470513,"Stromal cells","Scaden","correctedAfter_woProl_gdwoOthers"
"701",0.0891145576199173,"Macro/mono Lineage","Scaden","correctedAfter_woProl_gdwoOthers"
"702",0.013582771354546,"Bcells","Scaden","correctedAfter_woProl_gdwoOthers"
"703",0.0473497295392849,"CD4 Tcells","Scaden","correctedAfter_woProl_gdwoOthers"
"704",0.00716274385002668,"Regulatory CD4 Tcells","Scaden","correctedAfter_woProl_gdwoOthers"
"705",0.019178006586064,"CD8 Tcells","Scaden","correctedAfter_woProl_gdwoOthers"
"706",0.00888616028170217,"NK cells","Scaden","correctedAfter_woProl_gdwoOthers"
"707",0.585739541254094,"Cancer cells","SCDC","correctedAfter_woProl_gd"
"708",0.652238756795001,"Stromal cells","SCDC","correctedAfter_woProl_gd"
"709",0.105043579487926,"Macro/mono Lineage","SCDC","correctedAfter_woProl_gd"
"710",0.00422675222354473,"Bcells","SCDC","correctedAfter_woProl_gd"
"711",0.0441609019534661,"CD4 Tcells","SCDC","correctedAfter_woProl_gd"
"712",0.0722041620659346,"Regulatory CD4 Tcells","SCDC","correctedAfter_woProl_gd"
"713",0.0211147689939742,"CD8 Tcells","SCDC","correctedAfter_woProl_gd"
"714",0.0743245511273497,"NK cells","SCDC","correctedAfter_woProl_gd"
"715",0.615004097290917,"Cancer cells","SCDC","correctedAfter_woProl_gdwoOthers"
"716",0.645455881206062,"Stromal cells","SCDC","correctedAfter_woProl_gdwoOthers"
"717",0.104500999858007,"Macro/mono Lineage","SCDC","correctedAfter_woProl_gdwoOthers"
"718",0.0045844294643717,"Bcells","SCDC","correctedAfter_woProl_gdwoOthers"
"719",0.04749965883081,"CD4 Tcells","SCDC","correctedAfter_woProl_gdwoOthers"
"720",0.0716228215578046,"Regulatory CD4 Tcells","SCDC","correctedAfter_woProl_gdwoOthers"
"721",0.0230088158460393,"CD8 Tcells","SCDC","correctedAfter_woProl_gdwoOthers"
"722",0.0741600756986946,"NK cells","SCDC","correctedAfter_woProl_gdwoOthers"
"723",0.631338152477434,"Cancer cells","BisqueRNA","correctedAfter_gd"
"724",0.0913761290977004,"Stromal cells","BisqueRNA","correctedAfter_gd"
"725",0.0613453887186831,"Macro/mono Lineage","BisqueRNA","correctedAfter_gd"
"726",0.138919891236442,"Bcells","BisqueRNA","correctedAfter_gd"
"727",0.224881397086372,"CD4 Tcells","BisqueRNA","correctedAfter_gd"
"728",0.229650873979824,"Regulatory CD4 Tcells","BisqueRNA","correctedAfter_gd"
"729",0.22812152417022,"CD8 Tcells","BisqueRNA","correctedAfter_gd"
"730",0.0930841277837836,"Proliferative Tcells","BisqueRNA","correctedAfter_gd"
"731",0.14873259206891,"NK cells","BisqueRNA","correctedAfter_gd"
"732",0.660170152163864,"Cancer cells","BisqueRNA","correctedAfter_gdwoOthers"
"733",0.0989849576393054,"Stromal cells","BisqueRNA","correctedAfter_gdwoOthers"
"734",0.0631974369404111,"Macro/mono Lineage","BisqueRNA","correctedAfter_gdwoOthers"
"735",0.138788224755173,"Bcells","BisqueRNA","correctedAfter_gdwoOthers"
"736",0.223227496200578,"CD4 Tcells","BisqueRNA","correctedAfter_gdwoOthers"
"737",0.229347165963913,"Regulatory CD4 Tcells","BisqueRNA","correctedAfter_gdwoOthers"
"738",0.226219587043751,"CD8 Tcells","BisqueRNA","correctedAfter_gdwoOthers"
"739",0.0930177966990205,"Proliferative Tcells","BisqueRNA","correctedAfter_gdwoOthers"
"740",0.148570440855866,"NK cells","BisqueRNA","correctedAfter_gdwoOthers"
"741",0.638583310531252,"Cancer cells","BSeqSC","correctedAfter_gd"
"742",0.0940935746431789,"Stromal cells","BSeqSC","correctedAfter_gd"
"743",0.068497484606334,"Macro/mono Lineage","BSeqSC","correctedAfter_gd"
"744",0.224561797053817,"Bcells","BSeqSC","correctedAfter_gd"
"745",0.301646296385025,"CD4 Tcells","BSeqSC","correctedAfter_gd"
"746",0.227517649317382,"Regulatory CD4 Tcells","BSeqSC","correctedAfter_gd"
"747",0.0477266637616342,"CD8 Tcells","BSeqSC","correctedAfter_gd"
"748",0.409484292664345,"Proliferative Tcells","BSeqSC","correctedAfter_gd"
"749",0.0132242004145709,"NK cells","BSeqSC","correctedAfter_gd"
"750",0.667361936815942,"Cancer cells","BSeqSC","correctedAfter_gdwoOthers"
"751",0.0991954977842905,"Stromal cells","BSeqSC","correctedAfter_gdwoOthers"
"752",0.0743502157831484,"Macro/mono Lineage","BSeqSC","correctedAfter_gdwoOthers"
"753",0.224368970386665,"Bcells","BSeqSC","correctedAfter_gdwoOthers"
"754",0.301102356985525,"CD4 Tcells","BSeqSC","correctedAfter_gdwoOthers"
"755",0.227205291292279,"Regulatory CD4 Tcells","BSeqSC","correctedAfter_gdwoOthers"
"756",0.0485542300526624,"CD8 Tcells","BSeqSC","correctedAfter_gdwoOthers"
"757",0.409384637453487,"Proliferative Tcells","BSeqSC","correctedAfter_gdwoOthers"
"758",0.0132463355448964,"NK cells","BSeqSC","correctedAfter_gdwoOthers"
"759",0.356254453486733,"Cancer cells","CIBERSORTx","correctedAfter_gd"
"760",0.250135149013005,"Stromal cells","CIBERSORTx","correctedAfter_gd"
"761",0.0770846825265529,"Macro/mono Lineage","CIBERSORTx","correctedAfter_gd"
"762",0.17980632385024,"Bcells","CIBERSORTx","correctedAfter_gd"
"763",0.0452753619638629,"CD4 Tcells","CIBERSORTx","correctedAfter_gd"
"764",0.0239203532598641,"Regulatory CD4 Tcells","CIBERSORTx","correctedAfter_gd"
"765",0.0223889277091139,"CD8 Tcells","CIBERSORTx","correctedAfter_gd"
"766",0.192745174672286,"Proliferative Tcells","CIBERSORTx","correctedAfter_gd"
"767",0.00481137781262467,"NK cells","CIBERSORTx","correctedAfter_gd"
"768",0.383719844120023,"Cancer cells","CIBERSORTx","correctedAfter_gdwoOthers"
"769",0.24571768248086,"Stromal cells","CIBERSORTx","correctedAfter_gdwoOthers"
"770",0.0820081676386498,"Macro/mono Lineage","CIBERSORTx","correctedAfter_gdwoOthers"
"771",0.179540884535415,"Bcells","CIBERSORTx","correctedAfter_gdwoOthers"
"772",0.0457089689124682,"CD4 Tcells","CIBERSORTx","correctedAfter_gdwoOthers"
"773",0.0240154171194034,"Regulatory CD4 Tcells","CIBERSORTx","correctedAfter_gdwoOthers"
"774",0.0243284014647083,"CD8 Tcells","CIBERSORTx","correctedAfter_gdwoOthers"
"775",0.19263717703046,"Proliferative Tcells","CIBERSORTx","correctedAfter_gdwoOthers"
"776",0.00496228791107166,"NK cells","CIBERSORTx","correctedAfter_gdwoOthers"
"777",0.314244709865165,"Cancer cells","DigitalDLSorter","correctedAfter_gd"
"778",0.340032477378635,"Stromal cells","DigitalDLSorter","correctedAfter_gd"
"779",0.08473750797713,"Macro/mono Lineage","DigitalDLSorter","correctedAfter_gd"
"780",0.0580209851402087,"Bcells","DigitalDLSorter","correctedAfter_gd"
"781",0.051973928186456,"CD4 Tcells","DigitalDLSorter","correctedAfter_gd"
"782",0.0459952649607153,"Regulatory CD4 Tcells","DigitalDLSorter","correctedAfter_gd"
"783",0.0783604155594882,"CD8 Tcells","DigitalDLSorter","correctedAfter_gd"
"784",0.152380657558849,"Proliferative Tcells","DigitalDLSorter","correctedAfter_gd"
"785",0.0476250508496612,"NK cells","DigitalDLSorter","correctedAfter_gd"
"786",0.333932737856219,"Cancer cells","DigitalDLSorter","correctedAfter_gdwoOthers"
"787",0.338672518015216,"Stromal cells","DigitalDLSorter","correctedAfter_gdwoOthers"
"788",0.0865558939040954,"Macro/mono Lineage","DigitalDLSorter","correctedAfter_gdwoOthers"
"789",0.0578332623049026,"Bcells","DigitalDLSorter","correctedAfter_gdwoOthers"
"790",0.0516411825670984,"CD4 Tcells","DigitalDLSorter","correctedAfter_gdwoOthers"
"791",0.0454969808275911,"Regulatory CD4 Tcells","DigitalDLSorter","correctedAfter_gdwoOthers"
"792",0.0773422316879022,"CD8 Tcells","DigitalDLSorter","correctedAfter_gdwoOthers"
"793",0.152192446391217,"Proliferative Tcells","DigitalDLSorter","correctedAfter_gdwoOthers"
"794",0.0474772995242208,"NK cells","DigitalDLSorter","correctedAfter_gdwoOthers"
"795",0.48848124956293,"Cancer cells","DWLS","correctedAfter_gd"
"796",0.154158515626451,"Stromal cells","DWLS","correctedAfter_gd"
"797",0.0882901137459677,"Macro/mono Lineage","DWLS","correctedAfter_gd"
"798",0.644898369633065,"Bcells","DWLS","correctedAfter_gd"
"799",0.0431611315454008,"CD4 Tcells","DWLS","correctedAfter_gd"
"800",0.0343666083249747,"Regulatory CD4 Tcells","DWLS","correctedAfter_gd"
"801",0.0223889277091139,"CD8 Tcells","DWLS","correctedAfter_gd"
"802",0.0800664436948086,"Proliferative Tcells","DWLS","correctedAfter_gd"
"803",0.00475716895576284,"NK cells","DWLS","correctedAfter_gd"
"804",0.517225110241714,"Cancer cells","DWLS","correctedAfter_gdwoOthers"
"805",0.152775799208394,"Stromal cells","DWLS","correctedAfter_gdwoOthers"
"806",0.086479818119073,"Macro/mono Lineage","DWLS","correctedAfter_gdwoOthers"
"807",0.644684044818328,"Bcells","DWLS","correctedAfter_gdwoOthers"
"808",0.0450370222461706,"CD4 Tcells","DWLS","correctedAfter_gdwoOthers"
"809",0.0339725643261852,"Regulatory CD4 Tcells","DWLS","correctedAfter_gdwoOthers"
"810",0.0243284014647083,"CD8 Tcells","DWLS","correctedAfter_gdwoOthers"
"811",0.0799662968605988,"Proliferative Tcells","DWLS","correctedAfter_gdwoOthers"
"812",0.00499416941866234,"NK cells","DWLS","correctedAfter_gdwoOthers"
"813",0.669878703070528,"Cancer cells","MOMF","correctedAfter_gd"
"814",0.135845635277065,"Stromal cells","MOMF","correctedAfter_gd"
"815",0.0795105133111493,"Macro/mono Lineage","MOMF","correctedAfter_gd"
"816",0.146284926442998,"Bcells","MOMF","correctedAfter_gd"
"817",0.0441609019534661,"CD4 Tcells","MOMF","correctedAfter_gd"
"818",0.00960896599112213,"Regulatory CD4 Tcells","MOMF","correctedAfter_gd"
"819",0.267196598262512,"CD8 Tcells","MOMF","correctedAfter_gd"
"820",0.0732470438122194,"Proliferative Tcells","MOMF","correctedAfter_gd"
"821",0.685712725598227,"NK cells","MOMF","correctedAfter_gd"
"822",0.698418981156978,"Cancer cells","MOMF","correctedAfter_gdwoOthers"
"823",0.144597619237742,"Stromal cells","MOMF","correctedAfter_gdwoOthers"
"824",0.0854396264694357,"Macro/mono Lineage","MOMF","correctedAfter_gdwoOthers"
"825",0.146095337710018,"Bcells","MOMF","correctedAfter_gdwoOthers"
"826",0.04749965883081,"CD4 Tcells","MOMF","correctedAfter_gdwoOthers"
"827",0.0102903695826728,"Regulatory CD4 Tcells","MOMF","correctedAfter_gdwoOthers"
"828",0.267223926332771,"CD8 Tcells","MOMF","correctedAfter_gdwoOthers"
"829",0.0731903467184958,"Proliferative Tcells","MOMF","correctedAfter_gdwoOthers"
"830",0.685537924513461,"NK cells","MOMF","correctedAfter_gdwoOthers"
"831",0.618458236090522,"Cancer cells","MuSiC_wGrouping","correctedAfter_gd"
"832",0.0770128244281821,"Stromal cells","MuSiC_wGrouping","correctedAfter_gd"
"833",0.127967698543996,"Macro/mono Lineage","MuSiC_wGrouping","correctedAfter_gd"
"834",0.0572324837190295,"Bcells","MuSiC_wGrouping","correctedAfter_gd"
"835",0.0343955266313984,"CD4 Tcells","MuSiC_wGrouping","correctedAfter_gd"
"836",0.169598871250331,"Regulatory CD4 Tcells","MuSiC_wGrouping","correctedAfter_gd"
"837",0.242851841806089,"CD8 Tcells","MuSiC_wGrouping","correctedAfter_gd"
"838",0.0196648130120086,"Proliferative Tcells","MuSiC_wGrouping","correctedAfter_gd"
"839",0.129957325630458,"NK cells","MuSiC_wGrouping","correctedAfter_gd"
"840",0.646910439232544,"Cancer cells","MuSiC_wGrouping","correctedAfter_gdwoOthers"
"841",0.0820296582232405,"Stromal cells","MuSiC_wGrouping","correctedAfter_gdwoOthers"
"842",0.125475557728461,"Macro/mono Lineage","MuSiC_wGrouping","correctedAfter_gdwoOthers"
"843",0.0570167988206374,"Bcells","MuSiC_wGrouping","correctedAfter_gdwoOthers"
"844",0.0377662089963571,"CD4 Tcells","MuSiC_wGrouping","correctedAfter_gdwoOthers"
"845",0.16903861234878,"Regulatory CD4 Tcells","MuSiC_wGrouping","correctedAfter_gdwoOthers"
"846",0.24164810906484,"CD8 Tcells","MuSiC_wGrouping","correctedAfter_gdwoOthers"
"847",0.0195703861706877,"Proliferative Tcells","MuSiC_wGrouping","correctedAfter_gdwoOthers"
"848",0.129780378737629,"NK cells","MuSiC_wGrouping","correctedAfter_gdwoOthers"
"849",0.300321309463106,"Cancer cells","Scaden","correctedAfter_gd"
"850",0.378435740510403,"Stromal cells","Scaden","correctedAfter_gd"
"851",0.0860956031149764,"Macro/mono Lineage","Scaden","correctedAfter_gd"
"852",0.0161127831611733,"Bcells","Scaden","correctedAfter_gd"
"853",0.0439087832804059,"CD4 Tcells","Scaden","correctedAfter_gd"
"854",0.00815867592612647,"Regulatory CD4 Tcells","Scaden","correctedAfter_gd"
"855",0.0216555601993018,"CD8 Tcells","Scaden","correctedAfter_gd"
"856",0.148220835292222,"Proliferative Tcells","Scaden","correctedAfter_gd"
"857",0.00908442739893376,"NK cells","Scaden","correctedAfter_gd"
"858",0.326770227454712,"Cancer cells","Scaden","correctedAfter_gdwoOthers"
"859",0.372181706792325,"Stromal cells","Scaden","correctedAfter_gdwoOthers"
"860",0.092039972925241,"Macro/mono Lineage","Scaden","correctedAfter_gdwoOthers"
"861",0.016016418308835,"Bcells","Scaden","correctedAfter_gdwoOthers"
"862",0.0472523449295437,"CD4 Tcells","Scaden","correctedAfter_gdwoOthers"
"863",0.00882464575266988,"Regulatory CD4 Tcells","Scaden","correctedAfter_gdwoOthers"
"864",0.0235987808986306,"CD8 Tcells","Scaden","correctedAfter_gdwoOthers"
"865",0.148120027434677,"Proliferative Tcells","Scaden","correctedAfter_gdwoOthers"
"866",0.00911387373235613,"NK cells","Scaden","correctedAfter_gdwoOthers"
"867",0.61149000204434,"Cancer cells","SCDC","correctedAfter_gd"
"868",0.427632800019458,"Stromal cells","SCDC","correctedAfter_gd"
"869",0.0894046256233449,"Macro/mono Lineage","SCDC","correctedAfter_gd"
"870",0.00422675222354473,"Bcells","SCDC","correctedAfter_gd"
"871",0.0441609019534661,"CD4 Tcells","SCDC","correctedAfter_gd"
"872",0.00960896599112213,"Regulatory CD4 Tcells","SCDC","correctedAfter_gd"
"873",0.0223889277091139,"CD8 Tcells","SCDC","correctedAfter_gd"
"874",0.374422739384371,"Proliferative Tcells","SCDC","correctedAfter_gd"
"875",0.00475716895576284,"NK cells","SCDC","correctedAfter_gd"
"876",0.640684230185882,"Cancer cells","SCDC","correctedAfter_gdwoOthers"
"877",0.420559191141722,"Stromal cells","SCDC","correctedAfter_gdwoOthers"
"878",0.0915731711027636,"Macro/mono Lineage","SCDC","correctedAfter_gdwoOthers"
"879",0.0045844294643717,"Bcells","SCDC","correctedAfter_gdwoOthers"
"880",0.04749965883081,"CD4 Tcells","SCDC","correctedAfter_gdwoOthers"
"881",0.0102903695826728,"Regulatory CD4 Tcells","SCDC","correctedAfter_gdwoOthers"
"882",0.0243284014647083,"CD8 Tcells","SCDC","correctedAfter_gdwoOthers"
"883",0.374319608307878,"Proliferative Tcells","SCDC","correctedAfter_gdwoOthers"
"884",0.00499416941866234,"NK cells","SCDC","correctedAfter_gdwoOthers"
"885",0.503436346379324,"Cancer cells","AutoGeneS_linear","uncorrected_woProl_gd"
"886",0.77112584460174,"Stromal cells","AutoGeneS_linear","uncorrected_woProl_gd"
"887",0.147717435778191,"Macro/mono Lineage","AutoGeneS_linear","uncorrected_woProl_gd"
"888",0.466173856786882,"Bcells","AutoGeneS_linear","uncorrected_woProl_gd"
"889",0.54344543780052,"CD4 Tcells","AutoGeneS_linear","uncorrected_woProl_gd"
"890",0.715961792617338,"Regulatory CD4 Tcells","AutoGeneS_linear","uncorrected_woProl_gd"
"891",0.130614192977154,"CD8 Tcells","AutoGeneS_linear","uncorrected_woProl_gd"
"892",0.107619565303564,"NK cells","AutoGeneS_linear","uncorrected_woProl_gd"
"893",0.530395647453782,"Cancer cells","AutoGeneS_linear","uncorrected_woProl_gdwoOthers"
"894",0.765421282181035,"Stromal cells","AutoGeneS_linear","uncorrected_woProl_gdwoOthers"
"895",0.152757783405536,"Macro/mono Lineage","AutoGeneS_linear","uncorrected_woProl_gdwoOthers"
"896",0.465965952261422,"Bcells","AutoGeneS_linear","uncorrected_woProl_gdwoOthers"
"897",0.542734718284963,"CD4 Tcells","AutoGeneS_linear","uncorrected_woProl_gdwoOthers"
"898",0.716376640407395,"Regulatory CD4 Tcells","AutoGeneS_linear","uncorrected_woProl_gdwoOthers"
"899",0.130303951318211,"CD8 Tcells","AutoGeneS_linear","uncorrected_woProl_gdwoOthers"
"900",0.107687513596106,"NK cells","AutoGeneS_linear","uncorrected_woProl_gdwoOthers"
"901",0.490987560198121,"Cancer cells","AutoGeneS_nnls","uncorrected_woProl_gd"
"902",0.455784875527719,"Stromal cells","AutoGeneS_nnls","uncorrected_woProl_gd"
"903",0.0825262893797019,"Macro/mono Lineage","AutoGeneS_nnls","uncorrected_woProl_gd"
"904",0.287159551055579,"Bcells","AutoGeneS_nnls","uncorrected_woProl_gd"
"905",0.0665809727415742,"CD4 Tcells","AutoGeneS_nnls","uncorrected_woProl_gd"
"906",0.00960896599112213,"Regulatory CD4 Tcells","AutoGeneS_nnls","uncorrected_woProl_gd"
"907",0.0223889277091139,"CD8 Tcells","AutoGeneS_nnls","uncorrected_woProl_gd"
"908",0.00774343568838641,"NK cells","AutoGeneS_nnls","uncorrected_woProl_gd"
"909",0.519133042358526,"Cancer cells","AutoGeneS_nnls","uncorrected_woProl_gdwoOthers"
"910",0.449705606079235,"Stromal cells","AutoGeneS_nnls","uncorrected_woProl_gdwoOthers"
"911",0.0886447960514333,"Macro/mono Lineage","AutoGeneS_nnls","uncorrected_woProl_gdwoOthers"
"912",0.286942293569707,"Bcells","AutoGeneS_nnls","uncorrected_woProl_gdwoOthers"
"913",0.0688287006847368,"CD4 Tcells","AutoGeneS_nnls","uncorrected_woProl_gdwoOthers"
"914",0.0102903695826728,"Regulatory CD4 Tcells","AutoGeneS_nnls","uncorrected_woProl_gdwoOthers"
"915",0.0243284014647083,"CD8 Tcells","AutoGeneS_nnls","uncorrected_woProl_gdwoOthers"
"916",0.00781714324808523,"NK cells","AutoGeneS_nnls","uncorrected_woProl_gdwoOthers"
"917",0.25636482634435,"Cancer cells","AutoGeneS_nusvr","uncorrected_woProl_gd"
"918",1.6853737917855,"Stromal cells","AutoGeneS_nusvr","uncorrected_woProl_gd"
"919",0.415253766993645,"Macro/mono Lineage","AutoGeneS_nusvr","uncorrected_woProl_gd"
"920",0.16928607125744,"Bcells","AutoGeneS_nusvr","uncorrected_woProl_gd"
"921",0.174037017712341,"CD4 Tcells","AutoGeneS_nusvr","uncorrected_woProl_gd"
"922",0.317742108808253,"Regulatory CD4 Tcells","AutoGeneS_nusvr","uncorrected_woProl_gd"
"923",0.514573644170174,"CD8 Tcells","AutoGeneS_nusvr","uncorrected_woProl_gd"
"924",0.897164020638129,"NK cells","AutoGeneS_nusvr","uncorrected_woProl_gd"
"925",0.277344243061657,"Cancer cells","AutoGeneS_nusvr","uncorrected_woProl_gdwoOthers"
"926",1.68585267945732,"Stromal cells","AutoGeneS_nusvr","uncorrected_woProl_gdwoOthers"
"927",0.415584352384463,"Macro/mono Lineage","AutoGeneS_nusvr","uncorrected_woProl_gdwoOthers"
"928",0.169273620883892,"Bcells","AutoGeneS_nusvr","uncorrected_woProl_gdwoOthers"
"929",0.174810905791242,"CD4 Tcells","AutoGeneS_nusvr","uncorrected_woProl_gdwoOthers"
"930",0.317689953507792,"Regulatory CD4 Tcells","AutoGeneS_nusvr","uncorrected_woProl_gdwoOthers"
"931",0.514627675922665,"CD8 Tcells","AutoGeneS_nusvr","uncorrected_woProl_gdwoOthers"
"932",0.897165030541553,"NK cells","AutoGeneS_nusvr","uncorrected_woProl_gdwoOthers"
"933",0.495921016274218,"Cancer cells","MuSiC_woGrouping","uncorrected_woProl_gd"
"934",0.529082501160234,"Stromal cells","MuSiC_woGrouping","uncorrected_woProl_gd"
"935",0.0569355944679305,"Macro/mono Lineage","MuSiC_woGrouping","uncorrected_woProl_gd"
"936",0.0195432727932954,"Bcells","MuSiC_woGrouping","uncorrected_woProl_gd"
"937",0.0441609019534661,"CD4 Tcells","MuSiC_woGrouping","uncorrected_woProl_gd"
"938",0.0724119650286301,"Regulatory CD4 Tcells","MuSiC_woGrouping","uncorrected_woProl_gd"
"939",0.0273144370908393,"CD8 Tcells","MuSiC_woGrouping","uncorrected_woProl_gd"
"940",0.00474649260733796,"NK cells","MuSiC_woGrouping","uncorrected_woProl_gd"
"941",0.524852846422503,"Cancer cells","MuSiC_woGrouping","uncorrected_woProl_gdwoOthers"
"942",0.522295765248335,"Stromal cells","MuSiC_woGrouping","uncorrected_woProl_gdwoOthers"
"943",0.0603198709899657,"Macro/mono Lineage","MuSiC_woGrouping","uncorrected_woProl_gdwoOthers"
"944",0.0195586316425188,"Bcells","MuSiC_woGrouping","uncorrected_woProl_gdwoOthers"
"945",0.04749965883081,"CD4 Tcells","MuSiC_woGrouping","uncorrected_woProl_gdwoOthers"
"946",0.0717737016008069,"Regulatory CD4 Tcells","MuSiC_woGrouping","uncorrected_woProl_gdwoOthers"
"947",0.0254227576824136,"CD8 Tcells","MuSiC_woGrouping","uncorrected_woProl_gdwoOthers"
